id;created_date;modified_date;is_deleted;recency;frequency;monetary;recency_score;frequency_score;monetary_score;rfm_score;segment;customer_id
2429;2021-03-31 21:47:33.002430;2021-03-31 21:47:33.002430;0;200;1;163;3;1;3;313;at_Risk;14816
2430;2021-03-31 21:47:33.002431;2021-03-31 21:47:33.002431;0;161;7;2637;3;4;5;345;loyal_customers;14817
2431;2021-03-31 21:47:33.002432;2021-03-31 21:47:33.002432;0;76;6;312;3;4;3;343;loyal_customers;14818
2432;2021-03-31 21:47:33.002433;2021-03-31 21:47:33.002433;0;185;4;331;3;3;3;333;need_attention;14819
2433;2021-03-31 21:47:33.002434;2021-03-31 21:47:33.002434;0;23;9;356;5;5;4;554;champions;14820
2434;2021-03-31 21:47:33.002435;2021-03-31 21:47:33.002435;0;381;7;853;2;4;5;245;at_Risk;14821
2435;2021-03-31 21:47:33.002436;2021-03-31 21:47:33.002436;0;399;1;60;2;1;2;212;hibernating;14822
2436;2021-03-31 21:47:33.002437;2021-03-31 21:47:33.002437;0;6;3;252;5;3;3;533;need_attention;14823
2437;2021-03-31 21:47:33.002438;2021-03-31 21:47:33.002438;0;12;10;409;5;5;4;554;champions;14824
2438;2021-03-31 21:47:33.002439;2021-03-31 21:47:33.002439;0;18;24;1972;5;5;5;555;champions;14825
2439;2021-03-31 21:47:33.002440;2021-03-31 21:47:33.002440;0;525;2;177;1;2;3;123;hibernating;14826
2440;2021-03-31 21:47:33.002441;2021-03-31 21:47:33.002441;0;374;1;25;2;1;1;211;hibernating;14827
2441;2021-03-31 21:47:33.002442;2021-03-31 21:47:33.002442;0;164;13;2360;3;5;5;355;loyal_customers;14828
2442;2021-03-31 21:47:33.002443;2021-03-31 21:47:33.002443;0;61;7;35;4;4;1;441;loyal_customers;14829
2443;2021-03-31 21:47:33.002444;2021-03-31 21:47:33.002444;0;55;1;81;4;1;2;412;hibernating;14830
2444;2021-03-31 21:47:33.002445;2021-03-31 21:47:33.002445;0;682;3;316;1;3;3;133;at_Risk;14831
2445;2021-03-31 21:47:33.002446;2021-03-31 21:47:33.002446;0;632;1;20;1;1;1;111;hibernating;14832
2446;2021-03-31 21:47:33.002447;2021-03-31 21:47:33.002447;0;501;1;134;1;1;2;112;hibernating;14833
2447;2021-03-31 21:47:33.002448;2021-03-31 21:47:33.002448;0;1;7;211;5;4;3;543;potential_loyalists;14834
2448;2021-03-31 21:47:33.002449;2021-03-31 21:47:33.002449;0;531;2;0;1;2;1;121;hibernating;14835
2449;2021-03-31 21:47:33.002450;2021-03-31 21:47:33.002450;0;12;3;318;5;3;3;533;need_attention;14836
2450;2021-03-31 21:47:33.002451;2021-03-31 21:47:33.002451;0;33;9;588;4;5;4;454;loyal_customers;14837
2451;2021-03-31 21:47:33.002452;2021-03-31 21:47:33.002452;0;366;2;0;2;2;1;221;hibernating;14838
2452;2021-03-31 21:47:33.002453;2021-03-31 21:47:33.002453;0;421;3;165;1;3;3;133;at_Risk;14839
2453;2021-03-31 21:47:33.002454;2021-03-31 21:47:33.002454;0;270;2;0;2;2;1;221;hibernating;14840
2454;2021-03-31 21:47:33.002455;2021-03-31 21:47:33.002455;0;32;14;4751;4;5;5;455;loyal_customers;14841
2455;2021-03-31 21:47:33.002456;2021-03-31 21:47:33.002456;0;46;4;182;4;3;3;433;need_attention;14842
2456;2021-03-31 21:47:33.002457;2021-03-31 21:47:33.002457;0;439;1;45;1;1;2;112;hibernating;14843
2457;2021-03-31 21:47:33.002458;2021-03-31 21:47:33.002458;0;8;10;731;5;5;4;554;champions;14844
2458;2021-03-31 21:47:33.002459;2021-03-31 21:47:33.002459;0;602;1;225;1;1;3;113;hibernating;14845
2459;2021-03-31 21:47:33.002460;2021-03-31 21:47:33.002460;0;428;1;30;1;1;1;111;hibernating;14846
2460;2021-03-31 21:47:33.002461;2021-03-31 21:47:33.002461;0;151;3;115;3;3;2;332;about_to_sleep;14847
2461;2021-03-31 21:47:33.002462;2021-03-31 21:47:33.002462;0;407;1;34;2;1;1;211;hibernating;14848
2462;2021-03-31 21:47:33.002463;2021-03-31 21:47:33.002463;0;4;43;3054;5;5;5;555;champions;14849
2463;2021-03-31 21:47:33.002464;2021-03-31 21:47:33.002464;0;344;7;179;2;4;3;243;at_Risk;14850
2464;2021-03-31 21:47:33.002465;2021-03-31 21:47:33.002465;0;25;3;89;5;3;2;532;about_to_sleep;14851
2465;2021-03-31 21:47:33.002466;2021-03-31 21:47:33.002466;0;1;17;1316;5;5;5;555;champions;14852
2466;2021-03-31 21:47:33.002467;2021-03-31 21:47:33.002467;0;6;5;376;5;4;4;544;loyal_customers;14853
2467;2021-03-31 21:47:33.002468;2021-03-31 21:47:33.002468;0;70;11;1241;4;5;5;455;loyal_customers;14854
2468;2021-03-31 21:47:33.002469;2021-03-31 21:47:33.002469;0;3;7;2559;5;4;5;545;loyal_customers;14855
2469;2021-03-31 21:47:33.002470;2021-03-31 21:47:33.002470;0;59;3;58;4;3;2;432;about_to_sleep;14856
2470;2021-03-31 21:47:33.002471;2021-03-31 21:47:33.002471;0;32;7;741;4;4;4;444;loyal_customers;14857
2471;2021-03-31 21:47:33.002472;2021-03-31 21:47:33.002472;0;508;1;51;1;1;2;112;hibernating;14858
2472;2021-03-31 21:47:33.002473;2021-03-31 21:47:33.002473;0;15;5;311;5;4;3;543;potential_loyalists;14859
2473;2021-03-31 21:47:33.002474;2021-03-31 21:47:33.002474;0;21;1;45;5;1;2;512;hibernating;14860
2474;2021-03-31 21:47:33.002475;2021-03-31 21:47:33.002475;0;55;10;729;4;5;4;454;loyal_customers;14861
2475;2021-03-31 21:47:33.002476;2021-03-31 21:47:33.002476;0;28;2;1169;4;2;5;425;cant_loose;14862
2476;2021-03-31 21:47:33.002477;2021-03-31 21:47:33.002477;0;61;1;111;4;1;2;412;hibernating;14863
2477;2021-03-31 21:47:33.002478;2021-03-31 21:47:33.002478;0;302;4;221;2;3;3;233;at_Risk;14865
2478;2021-03-31 21:47:33.002479;2021-03-31 21:47:33.002479;0;13;19;1715;5;5;5;555;champions;14866
2479;2021-03-31 21:47:33.002480;2021-03-31 21:47:33.002480;0;102;16;910;3;5;5;355;loyal_customers;14867
2480;2021-03-31 21:47:33.002481;2021-03-31 21:47:33.002481;0;23;12;464;5;5;4;554;champions;14868
2481;2021-03-31 21:47:33.002482;2021-03-31 21:47:33.002482;0;104;6;467;3;4;4;344;loyal_customers;14869
2482;2021-03-31 21:47:33.002483;2021-03-31 21:47:33.002483;0;264;6;238;2;4;3;243;at_Risk;14870
2483;2021-03-31 21:47:33.002484;2021-03-31 21:47:33.002484;0;181;9;673;3;5;4;354;loyal_customers;14871
2484;2021-03-31 21:47:33.002485;2021-03-31 21:47:33.002485;0;486;3;39;1;3;1;131;at_Risk;14872
2485;2021-03-31 21:47:33.002486;2021-03-31 21:47:33.002486;0;212;2;148;2;2;3;223;hibernating;14873
2486;2021-03-31 21:47:33.002487;2021-03-31 21:47:33.002487;0;537;1;34;1;1;1;111;hibernating;14874
2487;2021-03-31 21:47:33.002488;2021-03-31 21:47:33.002488;0;110;3;1209;3;3;5;335;need_attention;14875
2488;2021-03-31 21:47:33.002489;2021-03-31 21:47:33.002489;0;552;2;771;1;2;4;124;hibernating;14876
2489;2021-03-31 21:47:33.002490;2021-03-31 21:47:33.002490;0;421;2;0;1;2;1;121;hibernating;14877
2490;2021-03-31 21:47:33.002491;2021-03-31 21:47:33.002491;0;6;25;1588;5;5;5;555;champions;14878
2491;2021-03-31 21:47:33.002492;2021-03-31 21:47:33.002492;0;687;1;5;1;1;1;111;hibernating;14879
2492;2021-03-31 21:47:33.002493;2021-03-31 21:47:33.002493;0;79;3;179;3;3;3;333;need_attention;14880
2493;2021-03-31 21:47:33.002494;2021-03-31 21:47:33.002494;0;22;1;371;5;1;4;514;at_Risk;14881
2494;2021-03-31 21:47:33.002495;2021-03-31 21:47:33.002495;0;29;14;1136;4;5;5;455;loyal_customers;14882
2495;2021-03-31 21:47:33.002496;2021-03-31 21:47:33.002496;0;7;6;150;5;4;3;543;potential_loyalists;14883
2496;2021-03-31 21:47:33.002497;2021-03-31 21:47:33.002497;0;497;1;52;1;1;2;112;hibernating;14884
2497;2021-03-31 21:47:33.002498;2021-03-31 21:47:33.002498;0;134;3;1047;3;3;5;335;need_attention;14885
2498;2021-03-31 21:47:33.002499;2021-03-31 21:47:33.002499;0;342;1;117;2;1;2;212;hibernating;14886
2499;2021-03-31 21:47:33.002500;2021-03-31 21:47:33.002500;0;81;1;15;3;1;1;311;hibernating;14887
2500;2021-03-31 21:47:33.002501;2021-03-31 21:47:33.002501;0;209;1;32;2;1;1;211;hibernating;14888
2501;2021-03-31 21:47:33.002502;2021-03-31 21:47:33.002502;0;163;1;50;3;1;2;312;hibernating;14889
2502;2021-03-31 21:47:33.002503;2021-03-31 21:47:33.002503;0;256;3;361;2;3;4;234;at_Risk;14890
2503;2021-03-31 21:47:33.002504;2021-03-31 21:47:33.002504;0;150;4;192;3;3;3;333;need_attention;14891
2504;2021-03-31 21:47:33.002505;2021-03-31 21:47:33.002505;0;693;1;15;1;1;1;111;hibernating;14892
2505;2021-03-31 21:47:33.002506;2021-03-31 21:47:33.002506;0;12;3;549;5;3;4;534;loyal_customers;14893
2506;2021-03-31 21:47:33.002507;2021-03-31 21:47:33.002507;0;87;3;325;3;3;3;333;need_attention;14894
2507;2021-03-31 21:47:33.002508;2021-03-31 21:47:33.002508;0;42;37;3535;4;5;5;455;loyal_customers;14895
2508;2021-03-31 21:47:33.002509;2021-03-31 21:47:33.002509;0;207;8;2352;2;4;5;245;at_Risk;14896
2509;2021-03-31 21:47:33.002510;2021-03-31 21:47:33.002510;0;2;8;207;5;4;3;543;potential_loyalists;14897
2510;2021-03-31 21:47:33.002511;2021-03-31 21:47:33.002511;0;25;14;2330;5;5;5;555;champions;14898
2511;2021-03-31 21:47:33.002512;2021-03-31 21:47:33.002512;0;456;1;156;1;1;3;113;hibernating;14899
2512;2021-03-31 21:47:33.002513;2021-03-31 21:47:33.002513;0;583;1;90;1;1;2;112;hibernating;14900
2513;2021-03-31 21:47:33.002514;2021-03-31 21:47:33.002514;0;13;12;1005;5;5;5;555;champions;14901
2514;2021-03-31 21:47:33.002515;2021-03-31 21:47:33.002515;0;28;3;403;4;3;4;434;loyal_customers;14902
2515;2021-03-31 21:47:33.002516;2021-03-31 21:47:33.002516;0;23;5;1207;5;4;5;545;loyal_customers;14903
2516;2021-03-31 21:47:33.002517;2021-03-31 21:47:33.002517;0;28;4;380;4;3;4;434;loyal_customers;14904
2517;2021-03-31 21:47:33.002518;2021-03-31 21:47:33.002518;0;219;8;360;2;4;4;244;at_Risk;14905
2518;2021-03-31 21:47:33.002519;2021-03-31 21:47:33.002519;0;447;1;448;1;1;4;114;hibernating;14906
2519;2021-03-31 21:47:33.002520;2021-03-31 21:47:33.002520;0;31;16;869;4;5;5;455;loyal_customers;14907
2520;2021-03-31 21:47:33.002521;2021-03-31 21:47:33.002521;0;77;2;241;3;2;3;323;at_Risk;14908
2521;2021-03-31 21:47:33.002522;2021-03-31 21:47:33.002522;0;439;3;312;1;3;3;133;at_Risk;14909
2522;2021-03-31 21:47:33.002523;2021-03-31 21:47:33.002523;0;27;4;218;4;3;3;433;need_attention;14910
2523;2021-03-31 21:47:33.002524;2021-03-31 21:47:33.002524;0;1;382;40167;5;5;5;555;champions;14911
2524;2021-03-31 21:47:33.002525;2021-03-31 21:47:33.002525;0;19;5;482;5;4;4;544;loyal_customers;14912
2525;2021-03-31 21:47:33.002526;2021-03-31 21:47:33.002526;0;39;7;544;4;4;4;444;loyal_customers;14913
2526;2021-03-31 21:47:33.002527;2021-03-31 21:47:33.002527;0;94;11;809;3;5;4;354;loyal_customers;14915
2527;2021-03-31 21:47:33.002528;2021-03-31 21:47:33.002528;0;73;8;359;4;4;4;444;loyal_customers;14916
2528;2021-03-31 21:47:33.002529;2021-03-31 21:47:33.002529;0;599;2;393;1;2;4;124;hibernating;14917
2529;2021-03-31 21:47:33.002530;2021-03-31 21:47:33.002530;0;118;9;737;3;5;4;354;loyal_customers;14918
2530;2021-03-31 21:47:33.002531;2021-03-31 21:47:33.002531;0;542;1;113;1;1;2;112;hibernating;14919
2531;2021-03-31 21:47:33.002532;2021-03-31 21:47:33.002532;0;37;3;406;4;3;4;434;loyal_customers;14920
2532;2021-03-31 21:47:33.002533;2021-03-31 21:47:33.002533;0;92;2;336;3;2;3;323;at_Risk;14921
2533;2021-03-31 21:47:33.002534;2021-03-31 21:47:33.002534;0;396;2;1195;2;2;5;225;hibernating;14922
2534;2021-03-31 21:47:33.002535;2021-03-31 21:47:33.002535;0;53;1;6999;4;1;5;415;cant_loose;14923
2535;2021-03-31 21:47:33.002536;2021-03-31 21:47:33.002536;0;130;3;382;3;3;4;334;need_attention;14924
2536;2021-03-31 21:47:33.002537;2021-03-31 21:47:33.002537;0;384;2;339;2;2;4;224;hibernating;14926
2537;2021-03-31 21:47:33.002538;2021-03-31 21:47:33.002538;0;488;1;15;1;1;1;111;hibernating;14927
2538;2021-03-31 21:47:33.002539;2021-03-31 21:47:33.002539;0;630;1;183;1;1;3;113;hibernating;14928
2539;2021-03-31 21:47:33.002540;2021-03-31 21:47:33.002540;0;123;2;288;3;2;3;323;at_Risk;14929
2540;2021-03-31 21:47:33.002541;2021-03-31 21:47:33.002541;0;69;6;247;4;4;3;443;loyal_customers;14930
2541;2021-03-31 21:47:33.002542;2021-03-31 21:47:33.002542;0;25;5;434;5;4;4;544;loyal_customers;14931
2542;2021-03-31 21:47:33.002543;2021-03-31 21:47:33.002543;0;388;2;1458;2;2;5;225;hibernating;14932
2543;2021-03-31 21:47:33.002544;2021-03-31 21:47:33.002544;0;446;4;432;1;3;4;134;at_Risk;14933
2544;2021-03-31 21:47:33.002545;2021-03-31 21:47:33.002545;0;84;5;312;3;4;3;343;loyal_customers;14934
2545;2021-03-31 21:47:33.002546;2021-03-31 21:47:33.002546;0;299;2;85;2;2;2;222;hibernating;14935
2546;2021-03-31 21:47:33.002547;2021-03-31 21:47:33.002547;0;100;12;3718;3;5;5;355;loyal_customers;14936
2547;2021-03-31 21:47:33.002548;2021-03-31 21:47:33.002548;0;59;3;62;4;3;2;432;about_to_sleep;14937
2548;2021-03-31 21:47:33.002549;2021-03-31 21:47:33.002549;0;565;2;143;1;2;2;122;hibernating;14938
2549;2021-03-31 21:47:33.002550;2021-03-31 21:47:33.002550;0;420;2;15;1;2;1;121;hibernating;14940
2550;2021-03-31 21:47:33.002551;2021-03-31 21:47:33.002551;0;433;1;90;1;1;2;112;hibernating;14941
2551;2021-03-31 21:47:33.002552;2021-03-31 21:47:33.002552;0;404;4;609;2;3;4;234;at_Risk;14942
2552;2021-03-31 21:47:33.002553;2021-03-31 21:47:33.002553;0;665;1;60;1;1;2;112;hibernating;14943
2553;2021-03-31 21:47:33.002554;2021-03-31 21:47:33.002554;0;62;19;2700;4;5;5;455;loyal_customers;14944
2554;2021-03-31 21:47:33.002555;2021-03-31 21:47:33.002555;0;416;1;45;1;1;2;112;hibernating;14945
2555;2021-03-31 21:47:33.002556;2021-03-31 21:47:33.002556;0;17;1;0;5;1;1;511;hibernating;14946
2556;2021-03-31 21:47:33.002557;2021-03-31 21:47:33.002557;0;74;6;167;4;4;3;443;loyal_customers;14947
2557;2021-03-31 21:47:33.002558;2021-03-31 21:47:33.002558;0;25;6;333;5;4;3;543;potential_loyalists;14948
2558;2021-03-31 21:47:33.002559;2021-03-31 21:47:33.002559;0;471;4;105;1;3;2;132;at_Risk;14949
2559;2021-03-31 21:47:33.002560;2021-03-31 21:47:33.002560;0;21;1;0;5;1;1;511;hibernating;14950
2560;2021-03-31 21:47:33.002561;2021-03-31 21:47:33.002561;0;81;1;15;3;1;1;311;hibernating;14951
2561;2021-03-31 21:47:33.002562;2021-03-31 21:47:33.002562;0;3;32;5723;5;5;5;555;champions;14952
2562;2021-03-31 21:47:33.002563;2021-03-31 21:47:33.002563;0;27;4;200;4;3;3;433;need_attention;14953
2563;2021-03-31 21:47:33.002564;2021-03-31 21:47:33.002564;0;14;2;92;5;2;2;522;hibernating;14954
2564;2021-03-31 21:47:33.002565;2021-03-31 21:47:33.002565;0;883;1;0;1;1;1;111;hibernating;14955
2565;2021-03-31 21:47:33.002566;2021-03-31 21:47:33.002566;0;423;1;45;1;1;2;112;hibernating;14956
2566;2021-03-31 21:47:33.002567;2021-03-31 21:47:33.002567;0;255;2;224;2;2;3;223;hibernating;14957
2567;2021-03-31 21:47:33.002568;2021-03-31 21:47:33.002568;0;130;6;9433;3;4;5;345;loyal_customers;14958
2568;2021-03-31 21:47:33.002569;2021-03-31 21:47:33.002569;0;112;4;145;3;3;2;332;about_to_sleep;14959
2569;2021-03-31 21:47:33.002570;2021-03-31 21:47:33.002570;0;174;2;801;3;2;4;324;at_Risk;14960
2570;2021-03-31 21:47:33.002571;2021-03-31 21:47:33.002571;0;13;21;3174;5;5;5;555;champions;14961
2571;2021-03-31 21:47:33.002572;2021-03-31 21:47:33.002572;0;273;4;164;2;3;3;233;at_Risk;14962
2572;2021-03-31 21:47:33.002573;2021-03-31 21:47:33.002573;0;12;12;319;5;5;3;553;potential_loyalists;14963
2573;2021-03-31 21:47:33.002574;2021-03-31 21:47:33.002574;0;190;1;17;3;1;1;311;hibernating;14964
2574;2021-03-31 21:47:33.002575;2021-03-31 21:47:33.002575;0;247;1;62;2;1;2;212;hibernating;14965
2575;2021-03-31 21:47:33.002576;2021-03-31 21:47:33.002576;0;17;6;257;5;4;3;543;potential_loyalists;14966
2576;2021-03-31 21:47:33.002577;2021-03-31 21:47:33.002577;0;52;6;432;4;4;4;444;loyal_customers;14967
2577;2021-03-31 21:47:33.002578;2021-03-31 21:47:33.002578;0;91;2;132;3;2;2;322;hibernating;14968
2578;2021-03-31 21:47:33.002579;2021-03-31 21:47:33.002579;0;590;1;349;1;1;4;114;hibernating;14969
2579;2021-03-31 21:47:33.002580;2021-03-31 21:47:33.002580;0;139;12;846;3;5;5;355;loyal_customers;14970
2580;2021-03-31 21:47:33.002581;2021-03-31 21:47:33.002581;0;46;3;0;4;3;1;431;about_to_sleep;14971
2581;2021-03-31 21:47:33.002582;2021-03-31 21:47:33.002582;0;278;2;234;2;2;3;223;hibernating;14972
2582;2021-03-31 21:47:33.002583;2021-03-31 21:47:33.002583;0;109;3;99;3;3;2;332;about_to_sleep;14973
2583;2021-03-31 21:47:33.002584;2021-03-31 21:47:33.002584;0;304;1;0;2;1;1;211;hibernating;14974
2584;2021-03-31 21:47:33.002585;2021-03-31 21:47:33.002585;0;59;2;77;4;2;2;422;hibernating;14975
2585;2021-03-31 21:47:33.002586;2021-03-31 21:47:33.002586;0;59;7;508;4;4;4;444;loyal_customers;14976
2586;2021-03-31 21:47:33.002587;2021-03-31 21:47:33.002587;0;728;1;0;1;1;1;111;hibernating;14977
2587;2021-03-31 21:47:33.002588;2021-03-31 21:47:33.002588;0;75;10;1128;3;5;5;355;loyal_customers;14978
2588;2021-03-31 21:47:33.002589;2021-03-31 21:47:33.002589;0;974;1;65;1;1;2;112;hibernating;14979
2589;2021-03-31 21:47:33.002590;2021-03-31 21:47:33.002590;0;1032;1;0;1;1;1;111;hibernating;14980
2590;2021-03-31 21:47:33.002591;2021-03-31 21:47:33.002591;0;160;2;274;3;2;3;323;at_Risk;14981
2591;2021-03-31 21:47:33.002592;2021-03-31 21:47:33.002592;0;574;1;0;1;1;1;111;hibernating;14982
2592;2021-03-31 21:47:33.002593;2021-03-31 21:47:33.002593;0;691;1;10;1;1;1;111;hibernating;14983
2593;2021-03-31 21:47:33.002594;2021-03-31 21:47:33.002594;0;6;6;186;5;4;3;543;potential_loyalists;14984
2594;2021-03-31 21:47:33.002595;2021-03-31 21:47:33.002595;0;200;2;304;3;2;3;323;at_Risk;14985
2595;2021-03-31 21:47:33.002596;2021-03-31 21:47:33.002596;0;378;2;40;2;2;1;221;hibernating;14986
2596;2021-03-31 21:47:33.002597;2021-03-31 21:47:33.002597;0;18;8;706;5;4;4;544;loyal_customers;14987
2597;2021-03-31 21:47:33.002598;2021-03-31 21:47:33.002598;0;7;7;488;5;4;4;544;loyal_customers;14988
2598;2021-03-31 21:47:33.002599;2021-03-31 21:47:33.002599;0;664;1;43;1;1;1;111;hibernating;14989
2599;2021-03-31 21:47:33.002600;2021-03-31 21:47:33.002600;0;555;2;60;1;2;2;122;hibernating;14990
2600;2021-03-31 21:47:33.002601;2021-03-31 21:47:33.002601;0;581;1;123;1;1;2;112;hibernating;14991
2601;2021-03-31 21:47:33.002602;2021-03-31 21:47:33.002602;0;444;1;30;1;1;1;111;hibernating;14992
2602;2021-03-31 21:47:33.002603;2021-03-31 21:47:33.002603;0;566;1;17;1;1;1;111;hibernating;14993
2603;2021-03-31 21:47:33.002604;2021-03-31 21:47:33.002604;0;366;5;387;2;4;4;244;at_Risk;14994
2604;2021-03-31 21:47:33.002605;2021-03-31 21:47:33.002605;0;253;2;231;2;2;3;223;hibernating;14995
2605;2021-03-31 21:47:33.002606;2021-03-31 21:47:33.002606;0;483;2;0;1;2;1;121;hibernating;14996
2606;2021-03-31 21:47:33.002607;2021-03-31 21:47:33.002607;0;3;4;277;5;3;3;533;need_attention;14997
2607;2021-03-31 21:47:33.002608;2021-03-31 21:47:33.002608;0;7;4;136;5;3;2;532;about_to_sleep;14998
2608;2021-03-31 21:47:33.002609;2021-03-31 21:47:33.002609;0;595;1;0;1;1;1;111;hibernating;14999
2609;2021-03-31 21:47:33.002610;2021-03-31 21:47:33.002610;0;50;1;0;4;1;1;411;hibernating;15000
2610;2021-03-31 21:47:33.002611;2021-03-31 21:47:33.002611;0;426;2;66;1;2;2;122;hibernating;15001
2611;2021-03-31 21:47:33.002612;2021-03-31 21:47:33.002612;0;118;9;368;3;5;4;354;loyal_customers;15002
2612;2021-03-31 21:47:33.002613;2021-03-31 21:47:33.002613;0;466;6;1218;1;4;5;145;at_Risk;15003
2613;2021-03-31 21:47:33.002614;2021-03-31 21:47:33.002614;0;149;1;30;3;1;1;311;hibernating;15004
2614;2021-03-31 21:47:33.002615;2021-03-31 21:47:33.002615;0;18;55;3892;5;5;5;555;champions;15005
2615;2021-03-31 21:47:33.002616;2021-03-31 21:47:33.002616;0;53;2;0;4;2;1;421;hibernating;15006
2616;2021-03-31 21:47:33.002617;2021-03-31 21:47:33.002617;0;249;1;5496;2;1;5;215;hibernating;15007
2617;2021-03-31 21:47:33.002618;2021-03-31 21:47:33.002618;0;374;2;77;2;2;2;222;hibernating;15008
2618;2021-03-31 21:47:33.002619;2021-03-31 21:47:33.002619;0;14;3;2252;5;3;5;535;loyal_customers;15009
2619;2021-03-31 21:47:33.002620;2021-03-31 21:47:33.002620;0;245;1;63;2;1;2;212;hibernating;15010
2620;2021-03-31 21:47:33.002621;2021-03-31 21:47:33.002621;0;419;2;79;1;2;2;122;hibernating;15011
2621;2021-03-31 21:47:33.002622;2021-03-31 21:47:33.002622;0;56;3;94;4;3;2;432;about_to_sleep;15012
2622;2021-03-31 21:47:33.002623;2021-03-31 21:47:33.002623;0;460;10;577;1;5;4;154;cant_loose;15013
2623;2021-03-31 21:47:33.002624;2021-03-31 21:47:33.002624;0;45;2;225;4;2;3;423;at_Risk;15014
2624;2021-03-31 21:47:33.002625;2021-03-31 21:47:33.002625;0;403;12;180;2;5;3;253;cant_loose;15015
2625;2021-03-31 21:47:33.002626;2021-03-31 21:47:33.002626;0;395;4;261;2;3;3;233;at_Risk;15016
2626;2021-03-31 21:47:33.002627;2021-03-31 21:47:33.002627;0;184;1;0;3;1;1;311;hibernating;15017
2627;2021-03-31 21:47:33.002628;2021-03-31 21:47:33.002628;0;335;3;30;2;3;1;231;at_Risk;15018
2628;2021-03-31 21:47:33.002629;2021-03-31 21:47:33.002629;0;269;1;92;2;1;2;212;hibernating;15019
2629;2021-03-31 21:47:33.002630;2021-03-31 21:47:33.002630;0;382;1;20;2;1;1;211;hibernating;15020
2630;2021-03-31 21:47:33.002631;2021-03-31 21:47:33.002631;0;29;12;795;4;5;4;454;loyal_customers;15021
2631;2021-03-31 21:47:33.002632;2021-03-31 21:47:33.002632;0;14;5;137;5;4;2;542;potential_loyalists;15022
2632;2021-03-31 21:47:33.002633;2021-03-31 21:47:33.002633;0;45;20;2669;4;5;5;455;loyal_customers;15023
2633;2021-03-31 21:47:33.002634;2021-03-31 21:47:33.002634;0;12;15;836;5;5;4;554;champions;15024
2634;2021-03-31 21:47:33.002635;2021-03-31 21:47:33.002635;0;183;2;100;3;2;2;322;hibernating;15025
2635;2021-03-31 21:47:33.002636;2021-03-31 21:47:33.002636;0;82;5;341;3;4;4;344;loyal_customers;15026
2636;2021-03-31 21:47:33.002637;2021-03-31 21:47:33.002637;0;92;10;642;3;5;4;354;loyal_customers;15027
2637;2021-03-31 21:47:33.002638;2021-03-31 21:47:33.002638;0;45;6;122;4;4;2;442;loyal_customers;15028
2638;2021-03-31 21:47:33.002639;2021-03-31 21:47:33.002639;0;622;1;90;1;1;2;112;hibernating;15029
2639;2021-03-31 21:47:33.002640;2021-03-31 21:47:33.002640;0;74;8;316;4;4;3;443;loyal_customers;15030
2640;2021-03-31 21:47:33.002641;2021-03-31 21:47:33.002641;0;62;14;2231;4;5;5;455;loyal_customers;15031
2641;2021-03-31 21:47:33.002642;2021-03-31 21:47:33.002642;0;258;8;2115;2;4;5;245;at_Risk;15032
2642;2021-03-31 21:47:33.002643;2021-03-31 21:47:33.002643;0;28;9;944;4;5;5;455;loyal_customers;15033
2643;2021-03-31 21:47:33.002644;2021-03-31 21:47:33.002644;0;18;14;753;5;5;4;554;champions;15034
2644;2021-03-31 21:47:33.002645;2021-03-31 21:47:33.002645;0;33;1;17;4;1;1;411;hibernating;15035
2645;2021-03-31 21:47:33.002646;2021-03-31 21:47:33.002646;0;74;3;111;4;3;2;432;about_to_sleep;15036
2646;2021-03-31 21:47:33.002647;2021-03-31 21:47:33.002647;0;379;2;262;2;2;3;223;hibernating;15037
2647;2021-03-31 21:47:33.002648;2021-03-31 21:47:33.002648;0;2;9;261;5;5;3;553;potential_loyalists;15038
2648;2021-03-31 21:47:33.002649;2021-03-31 21:47:33.002649;0;12;91;5555;5;5;5;555;champions;15039
2649;2021-03-31 21:47:33.002650;2021-03-31 21:47:33.002650;0;544;1;118;1;1;2;112;hibernating;15040
2650;2021-03-31 21:47:33.002651;2021-03-31 21:47:33.002651;0;172;2;25;3;2;1;321;hibernating;15041
2651;2021-03-31 21:47:33.002652;2021-03-31 21:47:33.002652;0;201;2;140;3;2;2;322;hibernating;15042
2652;2021-03-31 21:47:33.002653;2021-03-31 21:47:33.002653;0;122;6;478;3;4;4;344;loyal_customers;15043
2653;2021-03-31 21:47:33.002654;2021-03-31 21:47:33.002654;0;8;35;4043;5;5;5;555;champions;15044
2654;2021-03-31 21:47:33.002655;2021-03-31 21:47:33.002655;0;35;2;10;4;2;1;421;hibernating;15045
2655;2021-03-31 21:47:33.002656;2021-03-31 21:47:33.002656;0;11;25;1723;5;5;5;555;champions;15046
2656;2021-03-31 21:47:33.002657;2021-03-31 21:47:33.002657;0;272;1;0;2;1;1;211;hibernating;15047
2657;2021-03-31 21:47:33.002658;2021-03-31 21:47:33.002658;0;119;4;55;3;3;2;332;about_to_sleep;15048
2658;2021-03-31 21:47:33.002659;2021-03-31 21:47:33.002659;0;39;1;0;4;1;1;411;hibernating;15049
2659;2021-03-31 21:47:33.002660;2021-03-31 21:47:33.002660;0;27;5;418;4;4;4;444;loyal_customers;15050
2660;2021-03-31 21:47:33.002661;2021-03-31 21:47:33.002661;0;4;8;873;5;4;5;545;loyal_customers;15051
